Year,YearCode,Harvest ,Location,Treatment,Crop,Crop1,Plot,Intercropped,Monocrop,IWG,ALF,NRate,Rep,Date,QLengthCM,QWidthCM,QAreaHa,RowSpacing,RowsSampled,QIWGForWetG ,SIWGForWetG,SIWGDryG ,IWGQual,IWGDM,PlotIWGDryG,PlotIWGDryKG ,PlotIWGDryKgHa,QSpikeDryG,QThreshedGrainDryG,PlotThreshedGrainKgHa,QAlfForWetG,SAlfWetG,SAlfDryG ,AlfQual,AlfDM,PlotAlfDryG,PlotAlfDryKG ,PlotAlfDryKgHa,PlotTotForageKgHa,QWeedsWetG,QWeedsDryG,IWGHeight1,IWGHeight2,IWGHeight3,IWGHeight4,IWGHeight5,IWGHeight6 ,IWGHeight7,IWGHeight8,IWGHeight9,IWGHeight10,IWGHeightAvg,IWGLodgingScore0to9,ALFHeight1,ALFHeight2,ALFHeight3,ALFHeight4,ALFHeight5,ALFHeight6 ,ALFHeight7,ALFHeight8,ALFHeight9,ALFHeight10,ALFHeightAvg,ALFLodgingScore0to9,Weednotes ,LodgingPercent,WinterSurvivalScore ,TillerLength,HeadLength,IWGCounts,AlfalfaLength,CombineAreamM2,CombineAreaHa,IWGNIRDM,IWGCP,IWGADF,IWGaNDF,IWGAsh,IWGFAT,IWGLignin,IWGdNDF30,IWGIVTDMD30,IWGdNDF48,IWGIVTDMD48,IWGCa,IWGP,IWGK,IWGMg,IWGESC,IWGWSC,IWGStarch,ALFNIRDM,ALFCP,ALFADF,ALFaNDF,ALFAsh,ALFFAT,ALFLignin,ALFdNDF30,ALFIVTDMD30,ALFdNDF48,ALFIVTDMD48,ALFCa,ALFP,ALFK,ALFMg,ALFESC,ALFWSC,ALFStarch,image_sample_wt_g,hull_N,nkd_N,spklt_N,hull_F,nkd_F,spklt_F,hull_A,hull_A_SD,nkd_A,nkd_A_SD,spklt_A,spklt_A_SD,hull_C,hull_C_SD,nkd_C,nkd_C_SD,spklt_C,spklt_C_SD,hull_L,hull_L_SD,nkd_L,nkd_L_SD,spklt_L,spklt_L_SD,hull_W,hull_W_SD,nkd_W,nkd_W_SD,spklt_W,spklt_W_SD,2023MNGrainDeHulledg,2023MNThreshedhullyweight,2023MNGrainDeHulledKgHa
2022,X,Fall,WI,7,IWG,IWG,310,,y,y,,80,7,11-10-2022,100.000,122.000,0.000122,12,4,415,236,82,,34.74576271,42.37288136,0.04237288136,347.3186996,,,,0,,,,,0,0,0,347.3186996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,10.2,33.7,54.1,12.4,3.4,2.5,25.7,71.2,39.2,83.3,0.3,0.3,2.2,0.2,6.7,9.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,10,Shockwave + IWG,Shockwave + IWG,311,y,,y,y,0,7,11-10-2022,100.000,122.000,0.000122,12,4,495,266,71,,26.69172932,37.59398496,0.03759398496,308.1474177,,,,441,434,125,,28.80184332,23.04147465,0.02304147465,188.8645463,497.0119641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.7,13.7,32.3,53.3,12.2,3.3,2.4,29.2,76,39.8,85.9,0.3,0.3,3,0.2,6.7,9,0.1,95.1,18.7,30.6,38.5,8.3,2.2,6.8,12,72.2,14.6,78.3,2.2,0.2,1,0.5,7.6,9.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,15,Shockwave,Shockwave,312,,y,,y,0,7,11-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,1168,444,114,,25.67567568,22.52252252,0.02252252252,184.6108403,184.6108403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8,17.9,36.7,45.5,8.1,1.7,8,13.6,68.2,17.1,73.8,1.8,0.2,1,0.4,5.5,8.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,22,WL,WL,313,,y,,y,0,8,11-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,983,473,124,,26.21564482,21.14164905,0.02114164905,173.2922053,173.2922053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,16.4,39.2,48.6,7.9,1.6,8.7,14.1,65.4,17.8,71.7,1.7,0.2,1.1,0.3,5.1,7.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,11,Shockwave + IWG,Shockwave + IWG,314,y,,y,y,40,8,11-10-2022,100.000,122.000,0.000122,12,4,543,415,111,,26.74698795,24.09638554,0.02409638554,197.5113569,,,,483,488,136,,27.86885246,20.49180328,0.02049180328,167.9656006,365.4769575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,12.8,34.5,55.7,12.5,3.3,3,27.6,72.2,38.6,82.3,0.3,0.3,2.8,0.2,6,8.7,-0.2,95.7,18.5,34.3,43,8.2,1.9,7.5,13.3,69.8,16.6,75.8,2,0.2,0.9,0.4,6.4,9.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,3,Higest,Higest,315,,y,,y,0,8,11-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,1297,868,211,,24.30875576,11.52073733,0.01152073733,94.43227317,94.43227317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,18.5,36.6,45.2,8,1.7,8,14.2,68.9,17.9,74.7,1.7,0.3,1.3,0.4,5.1,8.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,5,IWG,IWG,316,,y,y,,0,8,11-10-2022,100.000,122.000,0.000122,12,4,402,383,127,,33.15926893,26.10966057,0.02610966057,214.0136113,,,,0,,,,,0,0,0,214.0136113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,10.3,35.9,56.9,12.2,3.1,2.7,27.7,69.7,40.3,82,0.3,0.3,2.3,0.2,5.4,8.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,17,Shockwave,Shockwave,401,,y,,y,80,5,10-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,1350,489,121,,24.74437628,20.44989775,0.02044989775,167.6221127,167.6221127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8,18.2,36.9,45.2,9,1.8,7.8,14.6,70.1,18.6,75,1.5,0.3,1.7,0.3,4.6,7.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,3,Higest,Higest,402,,y,,y,0,5,10-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,950,375,96,,25.6,26.66666667,0.02666666667,218.579235,218.579235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3,18.6,33.8,41.6,8.8,2,7.4,12.9,70.9,16,76.5,1.8,0.3,1.4,0.4,6.1,8.7,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,11,Shockwave + IWG,Shockwave + IWG,403,y,,y,y,40,5,10-10-2022,100.000,122.000,0.000122,12,4,543,402,110,,27.36318408,24.87562189,0.02487562189,203.8985401,,,,392,390,107,,27.43589744,25.64102564,0.02564102564,210.1723413,414.0708814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,12.1,34.3,56.9,11.7,3.3,2.4,28.8,72.7,41.1,83.8,0.3,0.3,2.7,0.2,6.1,8.4,0.2,95.3,20.4,29.7,36.8,9.3,2.2,6.5,12.9,74.6,15.2,80.7,2.2,0.2,1.2,0.5,6.9,9.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,23,WL,WL,404,,y,,y,80,5,10-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,934,512,132,,25.78125,19.53125,0.01953125,160.0922131,160.0922131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8,19.1,35,43.2,8.6,1.9,7.7,13.9,70.3,17,76,1.8,0.3,1.4,0.4,5.5,8.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,18,Shockwave,Shockwave,405,,y,,y,120,6,10-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,867,402,113,,28.10945274,24.87562189,0.02487562189,203.8985401,203.8985401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5,17.7,33.7,41.8,9.2,2,7.3,13,71.3,16.7,77.4,1.8,0.2,1.5,0.4,6.1,8.8,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,4,Higest,Higest,406,,y,,y,80,6,10-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,958,400,104,,26,25,0.025,204.9180328,204.9180328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4,18.3,35.3,43.1,9.2,1.9,7.5,14.4,71,17.8,76.8,1.6,0.3,1.8,0.3,5.1,7.8,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,1,Higest + IWG,Higest + IWG,407,y,,y,y,0,6,10-10-2022,100.000,122.000,0.000122,12,4,406,261,73,,27.96934866,38.31417625,0.03831417625,314.050625,,,,441,331,93,,28.09667674,30.21148036,0.03021148036,247.6350849,561.6857099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,13.8,32,54.4,11.3,3.2,2.6,30,77.4,39.4,85,0.3,0.3,2.9,0.2,6.7,8.9,0,95.3,20.2,30.1,36.8,9.6,2.2,6.7,12.5,74.6,14.7,80.1,2.1,0.3,1.3,0.5,6.9,9.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,22,WL,WL,408,,y,,y,0,6,10-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,902,405,109,,26.91358025,24.69135802,0.02469135802,202.3881805,202.3881805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.7,18.8,34.4,42,7.9,2,7.5,13.5,70.7,16.5,74.9,2,0.3,1.2,0.4,6.1,9.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,9,IWG,IWG,409,,y,y,,160,7,11-10-2022,100.000,122.000,0.000122,12,4,732,390,118,,30.25641026,25.64102564,0.02564102564,210.1723413,,,,0,,,,,0,0,0,210.1723413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,9,35.2,57.7,11.6,3.3,2.4,26.1,68.3,40.7,81.8,0.3,0.2,2.1,0.2,6.3,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,13,Shockwave + IWG,Shockwave + IWG,410,y,,y,y,120,7,11-10-2022,100.000,122.000,0.000122,12,4,567,344,83,,24.12790698,29.06976744,0.02906976744,238.2767823,,,,363,364,93,,25.54945055,27.47252747,0.02747252747,225.1846514,463.4614337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,12.3,34.5,56,12.7,3.4,2.8,27.7,71.9,38.6,82.5,0.4,0.3,2.7,0.2,5.8,8.2,0.1,95.4,18.6,31.9,39.3,8.7,2.3,7,13.5,72.8,16,77.5,2.4,0.2,1,0.5,6.8,9.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,18,Shockwave,Shockwave,411,,y,,y,120,7,11-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,925,764,189,,24.7382199,13.08900524,0.01308900524,107.2869282,107.2869282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8,18,36.4,45.1,7.9,1.9,7.9,14.1,68.3,17.8,73,2,0.3,1.1,0.4,5.3,8.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,1,Higest + IWG,Higest + IWG,412,y,,y,y,0,7,11-10-2022,100.000,122.000,0.000122,12,4,456,327,81,,24.7706422,30.58103976,0.03058103976,250.6642603,,,,327,333,87,,26.12612613,30.03003003,0.03003003003,246.1477871,496.8120474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,12.1,33.9,55.3,12.2,3.3,2.5,28.4,73.1,40.3,83.7,0.3,0.3,2.6,0.2,6,8.5,0.1,95.1,20,30.7,38,9.2,2.1,6.9,13.5,73.6,15.9,79.8,2.4,0.2,1.1,0.5,6.5,9.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,7,IWG,IWG,413,,y,y,,80,8,11-10-2022,100.000,122.000,0.000122,12,4,411,269,91,,33.82899628,37.17472119,0.03717472119,304.7108294,,,,0,,,,,0,0,0,304.7108294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2,10,35.3,55.6,13.2,3.4,2.4,25.5,68.3,40.1,82.2,0.3,0.2,2.2,0.2,5.7,8.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,8,IWG,IWG,414,,y,y,,120,8,11-10-2022,100.000,122.000,0.000122,12,4,566,366,124,,33.87978142,27.32240437,0.02732240437,223.9541342,,,,0,,,,,0,0,0,223.9541342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4,10,34.4,54.8,12.5,3.4,3.1,24,70.2,37.3,81.6,0.4,0.2,2.2,0.2,7.1,9.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,17,Shockwave,Shockwave,415,,y,,y,80,8,11-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,934,460,120,,26.08695652,21.73913043,0.02173913043,178.1895937,178.1895937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,18.6,35.5,44.1,7.5,1.9,7.9,13.5,68.7,16.5,73.4,1.9,0.3,1,0.4,6,8.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,15,Shockwave,Shockwave,416,,y,,y,0,8,11-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,1280,657,160,,24.35312024,15.22070015,0.01522070015,124.7598373,124.7598373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2,17.5,38.3,47.4,7.7,1.7,8.4,14.6,67.3,18.9,71.8,1.7,0.3,1.2,0.4,4.7,7.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,8,IWG,IWG,501,,y,y,,120,5,10-10-2022,100.000,122.000,0.000122,12,4,602,250,81,,32.4,40,0.04,327.8688525,,,,0,,,,,0,0,0,327.8688525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,10.5,32.9,54.6,11.4,3.5,2.9,25,71.7,37.3,82.6,0.3,0.2,2.3,0.2,7.6,10.1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,10,Shockwave + IWG,Shockwave + IWG,502,y,,y,y,0,5,10-10-2022,100.000,122.000,0.000122,12,4,538,245,62,,25.30612245,40.81632653,0.04081632653,334.5600535,,,,676,450,120,,26.66666667,22.22222222,0.02222222222,182.1493625,516.709416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,14,32.7,54.1,12.4,3.6,3,27.1,74.1,38,83.9,0.3,0.3,3,0.2,6.3,8.5,-0.1,95.4,20.7,30.2,36.8,8.6,2.1,6.4,12.6,75,15.2,79.4,1.9,0.3,1.5,0.4,6.7,9.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,16,Shockwave,Shockwave,503,,y,,y,40,5,10-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,1180,404,98,,24.25742574,24.75247525,0.02475247525,202.8891414,202.8891414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,17.7,35.5,44,9,2,7.4,14.2,70.5,18.1,75.3,1.6,0.3,1.8,0.3,5.4,8.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,21,WL + IWG,WL + IWG,504,y,,y,y,80,5,10-10-2022,100.000,122.000,0.000122,12,4,555,384,102,,26.5625,26.04166667,0.02604166667,213.4562842,,,,313,323,91,,28.17337461,30.95975232,0.03095975232,253.7684617,467.2247458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,13.2,31.7,53.4,11.4,3.4,2.4,28.2,76.2,39.6,85.7,0.3,0.3,2.8,0.2,6.9,9.1,0.4,95.4,19.7,29.7,36.8,10.2,2.3,6.6,11.8,73.4,14.5,80.2,2,0.3,1.4,0.4,6.8,9.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,15,Shockwave,Shockwave,505,,y,,y,0,6,10-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,851,407,116,,28.5012285,24.57002457,0.02457002457,201.393644,201.393644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6,17.8,34.6,43.1,8.9,1.9,7.4,13.2,70.6,17.5,76.5,1.7,0.3,1.5,0.4,5.9,8.7,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,20,WL + IWG,WL + IWG,506,y,,y,y,0,6,10-10-2022,100.000,122.000,0.000122,12,4,429,245,73,,29.79591837,40.81632653,0.04081632653,334.5600535,,,,254,255,76,,29.80392157,39.21568627,0.03921568627,321.4400514,656.000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,12.4,32.3,53.6,11.7,3.4,2.6,27.2,74.5,38.8,84,0.3,0.3,2.7,0.2,6.9,9.3,0.4,95.2,20.5,29.5,36.1,9.5,2.3,6.5,12.8,75.7,15.5,80.9,2.1,0.3,1.4,0.5,6.7,9.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,12,Shockwave + IWG,Shockwave + IWG,507,y,,y,y,80,6,10-10-2022,100.000,122.000,0.000122,12,4,489,252,75,,29.76190476,39.68253968,0.03968253968,325.2667187,,,,353,351,101,,28.77492877,28.49002849,0.02849002849,233.5248237,558.7915424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,12.6,32.4,53.8,11.9,3.3,2.7,27.7,75.6,38.4,84.6,0.3,0.3,2.8,0.2,6.8,9.2,0.3,95.3,19.3,29.4,36.6,9.2,2.3,6.4,11.9,74.4,15,80.5,2.1,0.2,1.1,0.5,7.6,10.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,17,Shockwave,Shockwave,508,,y,,y,80,6,10-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,1061,468,125,,26.70940171,21.36752137,0.02136752137,175.1436178,175.1436178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6,17.9,33.8,41.9,8.5,2,7.3,13.2,71.6,16.9,77.2,1.8,0.2,1.3,0.4,6.1,8.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,6,IWG,IWG,509,,y,y,,40,7,11-10-2022,100.000,122.000,0.000122,12,4,469,402,122,,30.34825871,24.87562189,0.02487562189,203.8985401,,,,0,,,,,0,0,0,203.8985401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2,10.1,35.5,57.4,12.6,3.4,2.5,27.5,70,41.1,82.2,0.4,0.3,2.3,0.2,4.9,7.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,2,Higest + IWG,Higest + IWG,510,y,,y,y,80,7,11-10-2022,100.000,122.000,0.000122,12,4,565,503,121,,24.055666,19.88071571,0.01988071571,162.9566861,,,,474,476,122,,25.6302521,21.00840336,0.02100840336,172.2000276,335.1567137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,13,33.4,56.1,11.8,3.3,2.2,30.1,74.7,41.5,84.9,0.3,0.3,3,0.2,5.8,8.4,-0.1,95.4,20,30.9,37.5,8.8,2.3,6.7,13,74.5,15.4,78.5,2.2,0.3,1.4,0.4,6.7,9.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,19,Shockwave,Shockwave,511,,y,,y,160,7,11-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,1332,700,170,,24.28571429,14.28571429,0.01428571429,117.0960187,117.0960187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,17.8,37.5,46,8.1,1.8,8,14.4,68.5,18.2,72.6,1.7,0.3,1.5,0.3,5.1,8.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,5,IWG,IWG,512,,y,y,,0,7,11-10-2022,100.000,122.000,0.000122,12,4,370,303,91,,30.0330033,33.00330033,0.03300330033,270.5188552,,,,0,,,,,0,0,0,270.5188552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,11.9,34.6,55.5,13.3,3.7,3,25.8,70.2,38.2,82,0.4,0.3,2.5,0.2,5,7.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,21,WL + IWG,WL + IWG,513,y,,y,y,80,8,11-10-2022,100.000,122.000,0.000122,12,4,575,313,91,,29.07348243,31.94888179,0.03194888179,261.8760802,,,,414,430,122,,28.37209302,23.25581395,0.02325581395,190.6214258,452.4975061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6,12,34.9,57.3,12.1,3.1,2.9,28.2,72.9,39,82,0.4,0.3,2.6,0.2,5.7,8.6,-0.1,95.6,20.1,31.7,38.7,8.4,2,7,12.9,72.7,15.5,77.6,2.1,0.3,1.2,0.4,6.7,9.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,13,Shockwave + IWG,Shockwave + IWG,514,y,,y,y,120,8,11-10-2022,100.000,122.000,0.000122,12,4,697,320,86,,26.875,31.25,0.03125,256.147541,,,,397,416,113,,27.16346154,24.03846154,0.02403846154,197.03657,453.184111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2,13.2,33.7,55.1,12.3,3.3,2.5,29.1,73.9,39.8,83.9,0.3,0.3,2.8,0.2,5.9,8.4,0.3,95.2,20.6,30.2,37.4,8.5,2.1,6.5,12.6,74.1,15.1,80,2.1,0.3,1.1,0.5,7.2,9.8,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,2,Higest + IWG,Higest + IWG,515,y,,y,y,80,8,11-10-2022,100.000,122.000,0.000122,12,4,700,385,110,,28.57142857,25.97402597,0.02597402597,212.9018522,,,,490,482,130,,26.97095436,20.74688797,0.02074688797,170.0564587,382.958311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,12.2,35,56.4,13.2,3.2,2.6,29.6,72.6,40.4,83.1,0.3,0.3,2.7,0.2,5.4,8.2,0.2,95.4,20.8,30.7,38,9.1,2,6.8,12.8,73.6,15.5,79.4,2,0.3,1.3,0.5,6.6,9.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,9,IWG,IWG,516,,y,y,,160,8,11-10-2022,100.000,122.000,0.000122,12,4,562,355,112,,31.54929577,28.16901408,0.02816901408,230.8935581,,,,0,,,,,0,0,0,230.8935581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4,11.5,33.1,52.9,12.9,3.6,3.1,23.4,70.4,36,82.2,0.4,0.3,2.4,0.2,7.2,9.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,18,Shockwave,Shockwave,601,,y,,y,120,5,10-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,1304,499,119,,23.84769539,20.04008016,0.02004008016,164.2629521,164.2629521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,18.6,36.6,44.8,8.2,1.9,7.8,14.5,70.7,18.4,74.4,1.6,0.3,1.7,0.3,4.9,7.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,4,Higest,Higest,602,,y,,y,80,5,10-10-2022,100.000,122.000,0.000122,12,4,0,,,,,0,0,,,,,1049,518,132,,25.48262548,19.30501931,0.01930501931,158.2378632,158.2378632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,18.5,36.5,45.2,8.1,1.7,8,14.2,69.7,18.2,74.1,1.8,0.3,1.6,0.3,4.9,7.9,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,12,Shockwave + IWG,Shockwave + IWG,603,y,,y,y,80,5,10-10-2022,100.000,122.000,0.000122,12,4,602,322,83,,25.77639752,31.05590062,0.03105590062,254.5565625,,,,415,422,115,,27.25118483,23.69668246,0.02369668246,194.2351022,448.7916646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,12.9,32.2,55,11.2,3.3,2.2,29.3,75.8,40.5,85.3,0.3,0.3,2.9,0.2,6.9,9.2,0.3,95.2,19.6,30.1,37.1,9.6,2.2,6.5,12.1,74.3,15,80,1.9,0.3,1.4,0.5,7,9.6,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,X,Fall,WI,7,IWG,IWG,605,,y,y,,80,6,10-10-2022,100.000,122.000,0.000122,12,4,463,188,66,,35.10638298,53.19148936,0.05319148936,435.9958144,,,,0,,,,,0,0,0,435.9958144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,10.7,33.6,54.5,11.9,3.4,3.6,23.1,70.2,35.1,80.5,0.4,0.2,2.3,0.2,6.9,9.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
